region,country,year,series,value,footnotes,source,pop,lifeExp,gdpPercap
50,Bangladesh,2017,Emissions (thousand metric tons of carbon dioxide),78270.17,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,1975,Emissions per capita (metric tons of carbon dioxide),0.062,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,1985,Emissions per capita (metric tons of carbon dioxide),0.083,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,1995,Emissions per capita (metric tons of carbon dioxide),0.139,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,2005,Emissions per capita (metric tons of carbon dioxide),0.223,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,2010,Emissions per capita (metric tons of carbon dioxide),0.328,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,2015,Emissions per capita (metric tons of carbon dioxide),0.44,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,2016,Emissions per capita (metric tons of carbon dioxide),0.448,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
50,Bangladesh,2017,Emissions per capita (metric tons of carbon dioxide),0.475,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",150448339,64.062,1391.253792
56,Belgium,1975,Emissions (thousand metric tons of carbon dioxide),115556.917,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,1985,Emissions (thousand metric tons of carbon dioxide),100991.897,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,1995,Emissions (thousand metric tons of carbon dioxide),111313.683,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2005,Emissions (thousand metric tons of carbon dioxide),107676.772,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2010,Emissions (thousand metric tons of carbon dioxide),103890.892,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2015,Emissions (thousand metric tons of carbon dioxide),92789.797,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2016,Emissions (thousand metric tons of carbon dioxide),91932.287,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2017,Emissions (thousand metric tons of carbon dioxide),90368.188,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,1975,Emissions per capita (metric tons of carbon dioxide),11.813,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,1985,Emissions per capita (metric tons of carbon dioxide),10.246,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,1995,Emissions per capita (metric tons of carbon dioxide),10.981,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2005,Emissions per capita (metric tons of carbon dioxide),10.275,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2010,Emissions per capita (metric tons of carbon dioxide),9.535,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2015,Emissions per capita (metric tons of carbon dioxide),8.257,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2016,Emissions per capita (metric tons of carbon dioxide),8.139,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
56,Belgium,2017,Emissions per capita (metric tons of carbon dioxide),7.963,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10392226,79.441,33692.60508
204,Benin,1975,Emissions (thousand metric tons of carbon dioxide),462.751,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,1985,Emissions (thousand metric tons of carbon dioxide),472.814,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,1995,Emissions (thousand metric tons of carbon dioxide),221.525,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2005,Emissions (thousand metric tons of carbon dioxide),2677.863,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2010,Emissions (thousand metric tons of carbon dioxide),4573.129,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2015,Emissions (thousand metric tons of carbon dioxide),5261.645,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2016,Emissions (thousand metric tons of carbon dioxide),6602.646,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2017,Emissions (thousand metric tons of carbon dioxide),6763.074,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,1975,Emissions per capita (metric tons of carbon dioxide),0.142,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,1985,Emissions per capita (metric tons of carbon dioxide),0.11,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,1995,Emissions per capita (metric tons of carbon dioxide),0.038,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2005,Emissions per capita (metric tons of carbon dioxide),0.335,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2010,Emissions per capita (metric tons of carbon dioxide),0.497,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2015,Emissions per capita (metric tons of carbon dioxide),0.498,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2016,Emissions per capita (metric tons of carbon dioxide),0.607,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
204,Benin,2017,Emissions per capita (metric tons of carbon dioxide),0.605,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",8078314,56.728,1441.284873
70,Bosnia and Herzegovina,1995,Emissions (thousand metric tons of carbon dioxide),3279.823,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2005,Emissions (thousand metric tons of carbon dioxide),15857.733,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2010,Emissions (thousand metric tons of carbon dioxide),20482.682,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2015,Emissions (thousand metric tons of carbon dioxide),19306.465,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2016,Emissions (thousand metric tons of carbon dioxide),22019.403,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2017,Emissions (thousand metric tons of carbon dioxide),22327.978,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,1995,Emissions per capita (metric tons of carbon dioxide),0.853,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2005,Emissions per capita (metric tons of carbon dioxide),4.193,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2010,Emissions per capita (metric tons of carbon dioxide),5.503,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2015,Emissions per capita (metric tons of carbon dioxide),5.46,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2016,Emissions per capita (metric tons of carbon dioxide),6.261,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
70,Bosnia and Herzegovina,2017,Emissions per capita (metric tons of carbon dioxide),6.367,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",4552198,74.852,7446.298803
72,Botswana,1985,Emissions (thousand metric tons of carbon dioxide),1500.972,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1639131,50.728,12569.85177
72,Botswana,1995,Emissions (thousand metric tons of carbon dioxide),3189.755,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1639131,50.728,12569.85177
